,date,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
73,3/15/2018,23.0,420.182,357149,161407,173946,474956,40,15.0,420.784,349308,160489,174476,220971,42,25.0,383.098,306532,134543,150937,406531,50,16.0,366.417,406868,179600,202526,210089,48,73.05489,12.42839,0.0,0.03562,0.01792,0.0114,5.0783,12.4,8.4,16.6,27.0,92.1,0.0,0,0.0,0,1.08,0.6,1.026,0.336
74,3/16/2018,13.0,419.218,357149,161407,173946,534348,40,10.0,417.782,349308,160489,174476,252508,42,17.0,381.431,306532,134543,150937,426988,50,10.0,365.01,406868,179600,202526,222637,48,61.51838,8.9116,0.0,0.03078,0.01485,0.00842,5.88399,7.1,3.6,12.2,0.0,46.9,0.0,0,0.0,0,2.276,1.414,2.338,0.756
75,3/17/2018,31.0,437.418,357149,161407,173946,484787,40,28.0,411.778,349308,160489,174476,219597,42,34.0,366.903,306532,134543,150937,297262,50,26.0,382.037,406868,179600,202526,173776,48,60.55398,8.78108,0.0,0.01988,0.01178,0.00665,6.98097,6.6,0.5,14.0,0.0,48.0,0.0,0,0.0,0,2.616,1.326,2.604,0.806
76,3/18/2018,62.0,435.368,357149,161407,173946,370205,40,57.0,412.506,349308,160489,174476,164942,42,56.0,357.638,306532,134543,150937,206492,50,56.0,393.707,406868,179600,202526,128682,48,77.46356,10.99267,0.0,0.02514,0.01317,0.01546,13.91201,8.2,5.4,12.5,0.5,55.9,0.0,0,0.0,0,1.716,0.922,1.562,0.564
77,3/19/2018,29.0,418.649,357149,161407,173946,474213,40,30.0,422.481,349308,160489,174476,226242,42,23.0,382.218,306532,134543,150937,403966,50,28.0,369.599,406868,179600,202526,211178,48,81.69095,12.99398,0.0,0.04088,0.01848,0.01611,4.67226,8.0,6.2,10.4,1.0,64.5,0.0,0,0.0,0,1.254,0.848,1.33,0.39
78,3/20/2018,19.0,417.745,357149,161407,173946,486905,40,15.0,423.09,349308,160489,174476,237517,42,26.0,383.203,306532,134543,150937,417076,50,16.0,365.676,406868,179600,202526,216631,48,71.47414,13.48705,0.0,0.0372,0.02039,0.01248,4.54443,4.7,1.6,9.1,0.0,39.9,0.0,0,0.0,0,1.598,1.094,1.768,0.538
79,3/21/2018,14.0,416.099,357149,161407,173946,472428,40,11.0,422.826,349308,160489,174476,227008,42,17.0,384.12,306532,134543,150937,410610,50,11.0,365.801,406868,179600,202526,211432,48,71.8367,12.4864,0.0,0.04116,0.01783,0.01094,2.86683,2.1,1.1,5.3,1.0,64.1,0.0,0,0.0,0,1.226,0.724,1.168,0.428
80,3/22/2018,40.667,416.49,357149,161407,173946,492512,40,39.0,421.53,349308,160489,174476,243328,42,44.0,382.489,306532,134543,150937,419625,50,39.0,364.784,406868,179600,202526,217134,48,66.08657,11.70328,0.0,0.03362,0.01732,0.01532,7.59083,4.9,0.6,11.6,0.0,61.5,0.0,0,0.0,0,2.08,1.274,2.126,0.666
81,3/23/2018,65.667,417.198,357149,161407,173946,531327,40,66.0,416.125,349308,160489,174476,256019,42,65.0,381.139,306532,134543,150937,426583,50,66.0,366.999,406868,179600,202526,222611,48,54.144,11.03618,0.0,0.02961,0.01522,0.01262,26.68901,6.1,1.8,12.5,0.0,55.3,0.0,0,0.0,0,2.372,1.368,2.444,0.854
82,3/24/2018,114.667,433.571,357149,161407,173946,467140,40,113.0,408.261,349308,160489,174476,220916,42,115.0,366.381,306532,134543,150937,294930,50,116.0,383.557,406868,179600,202526,172441,48,57.45776,9.77449,0.0,0.02072,0.00973,0.01513,49.90937,7.6,4.0,13.1,0.0,61.9,0.0,0,0.0,0,1.94,1.168,1.9,0.718
83,3/25/2018,120.0,432.347,357149,161407,173946,348923,40,123.0,408.397,349308,160489,174476,161137,42,119.0,356.039,306532,134543,150937,197068,50,118.0,391.416,406868,179600,202526,124524,48,72.67058,12.57341,0.0,0.02701,0.01066,0.02435,81.99638,9.6,4.6,16.9,0.0,65.6,0.0,0,0.0,0,2.158,1.036,1.674,0.72
84,3/26/2018,106.333,417.966,357149,161407,173946,478635,40,109.0,420.47,349308,160489,174476,236101,42,108.0,381.425,306532,134543,150937,407159,50,102.0,368.777,406868,179600,202526,214436,48,77.3838,13.95112,0.0,0.04018,0.01853,0.03846,97.4848,11.0,5.3,18.1,0.0,64.5,0.0,0,0.0,0,2.146,1.242,2.154,0.674
85,3/27/2018,96.0,417.05,357149,161407,173946,486933,40,89.0,419.761,349308,160489,174476,238364,42,99.0,381.119,306532,134543,150937,418385,50,86.0,365.497,406868,179600,202526,217752,48,72.85185,12.63867,0.0,0.04098,0.01769,0.03269,70.90127,13.3,7.7,20.0,0.0,61.1,0.0,0,0.0,0,2.352,1.53,2.3,0.802
86,3/28/2018,62.0,418.102,357149,161407,173946,499406,40,51.0,420.377,349308,160489,174476,242902,42,60.0,382.207,306532,134543,150937,424789,50,51.0,364.331,406868,179600,202526,217831,48,73.54071,12.26887,0.0,0.0433,0.01513,0.03259,82.16505,14.0,9.4,19.0,0.0,66.4,0.0,0,0.0,0,2.986,1.718,2.962,1.012
87,3/29/2018,61.0,418.569,357149,161407,173946,496385,40,53.0,421.822,349308,160489,174476,242843,42,68.0,381.282,306532,134543,150937,417156,50,52.0,363.826,406868,179600,202526,216145,48,69.08853,12.37038,0.0,0.04479,0.01746,0.03325,70.39083,15.4,11.8,21.1,0.0,66.3,0.0,0,0.0,0,2.972,1.79,2.788,1.062
88,3/30/2018,64.0,417.791,357149,161407,173946,536917,40,57.0,415.326,349308,160489,174476,256183,42,69.0,379.682,306532,134543,150937,429963,50,58.0,364.843,406868,179600,202526,223774,48,56.34834,9.57871,0.0,0.03581,0.01825,0.02249,48.20239,14.8,9.8,21.9,0.0,55.6,0.0,0,0.0,0,3.376,1.886,3.14,1.168
89,3/31/2018,60.0,430.48,357149,161407,173946,472083,40,52.0,405.875,349308,160489,174476,215822,42,63.0,361.387,306532,134543,150937,287326,50,53.0,379.615,406868,179600,202526,170016,48,53.58567,8.81009,0.0,0.01951,0.01071,0.01625,43.16781,14.0,9.3,20.1,0.0,52.9,0.0,0,0.0,0,3.476,1.852,3.276,1.144
90,4/1/2018,70.0,429.224,356757,161415,173783,336584,40,61.0,407.869,348916,160524,174259,153928,42,78.0,352.802,307460,135147,151358,194369,50,62.0,391.026,406494,179710,202313,122497,48,72.56181,10.64462,0.0,0.03273,0.01066,0.02188,44.57527,15.6,11.7,18.5,0.0,68.8,0.0,0,0.0,0,3.078,1.66,3.134,1.156
91,4/2/2018,70.0,418.658,356757,161415,173783,486972,40,64.0,420.658,348916,160524,174259,237462,42,82.0,379.768,307460,135147,151358,407564,50,61.0,368.402,406494,179710,202313,215647,48,82.59009,12.32687,0.0,0.04815,0.01657,0.0251,47.48033,18.4,14.9,23.7,0.0,64.0,0.0,0,0.0,0,3.824,2.186,3.558,1.448
92,4/3/2018,70.0,419.886,356757,161415,173783,494025,40,61.0,420.504,348916,160524,174259,238891,42,81.0,380.144,307460,135147,151358,416274,50,60.0,363.324,406494,179710,202313,216699,48,74.89667,12.55891,0.0,0.0461,0.01657,0.02384,38.61006,17.8,14.9,21.2,0.1,72.9,0.0,0,0.0,0,3.728,2.08,3.446,1.41
93,4/4/2018,14.0,420.215,356757,161415,173783,496263,40,8.0,420.659,348916,160524,174259,235740,42,15.0,380.937,307460,135147,151358,418680,50,9.0,365.285,406494,179710,202313,215584,48,75.35349,12.31962,0.0,0.04815,0.01993,0.02435,17.58519,13.4,9.5,18.2,18.5,67.0,0.0,0,0.0,0,3.488,1.952,3.502,1.122
94,4/5/2018,7.0,419.55,356757,161415,173783,475754,40,3.0,420.545,348916,160524,174259,222970,42,9.0,381.417,307460,135147,151358,409538,50,3.0,367.438,406494,179710,202313,209962,48,69.8499,11.70328,0.0,0.04815,0.01872,0.01788,9.17371,7.6,6.7,9.5,10.5,90.6,0.0,0,0.0,0,0.412,0.244,0.414,0.13
95,4/6/2018,115.0,419.101,356757,161415,173783,530484,40,109.0,413.577,348916,160524,174259,249240,42,142.0,379.764,307460,135147,151358,425087,50,110.0,365.799,406494,179710,202313,220256,48,57.24022,9.17264,0.0,0.03576,0.01578,0.02589,92.8293,5.8,3.0,8.6,6.5,71.6,0.0,0,0.0,0,1.76,1.032,1.85,0.638
96,4/7/2018,51.0,433.66,356757,161415,173783,486486,40,43.0,408.509,348916,160524,174259,209455,42,56.0,364.272,307460,135147,151358,294938,50,42.0,377.883,406494,179710,202313,169307,48,54.70234,8.33152,0.0,0.02468,0.01234,0.01965,55.9469,4.2,1.4,8.6,0.2,45.5,0.0,0,0.0,0,1.474,1.036,1.588,0.772
97,4/8/2018,26.0,431.473,356757,161415,173783,344006,40,22.0,408.241,348916,160524,174259,152787,42,30.0,353.778,307460,135147,151358,195572,50,21.0,387.518,406494,179710,202313,120413,48,69.5091,11.1812,0.0,0.03371,0.01178,0.023,27.22664,3.9,0.6,7.9,3.0,59.6,0.0,0,0.0,0,0.872,0.616,0.926,0.368
98,4/9/2018,37.0,420.002,356757,161415,173783,487487,41,37.0,420.086,348916,160524,174259,236074,42,37.0,378.517,307460,135147,151358,406506,50,38.0,366.865,406494,179710,202313,214836,48,76.98499,11.89906,0.0,0.05252,0.01727,0.02701,45.54521,7.9,0.1,15.4,0.0,57.9,0.0,0,0.0,0,3.014,1.798,2.964,1.162
99,4/10/2018,44.0,418.831,356757,161415,173783,495447,41,40.0,420.84,348916,160524,174259,240988,42,50.0,380.05,307460,135147,151358,419937,50,38.0,362.87,406494,179710,202313,219265,48,75.36799,12.12384,0.0,0.04987,0.01918,0.02342,32.88939,15.1,6.9,21.9,5.0,51.0,0.0,0,0.0,0,2.62,1.564,2.508,0.928
100,4/11/2018,65.0,416.945,356757,161415,173783,495367,41,53.0,421.553,348916,160524,174259,240281,42,70.0,378.82,307460,135147,151358,420727,50,54.0,360.013,406494,179710,202313,218491,48,73.06214,11.44224,0.0,0.04857,0.01802,0.02933,67.5979,12.6,8.7,17.3,0.0,49.4,0.0,0,0.0,0,3.192,1.968,3.12,1.204
101,4/12/2018,44.0,417.696,356757,161415,173783,505713,41,39.0,420.581,348916,160524,174259,243642,42,53.0,378.222,307460,135147,151358,417771,50,37.0,358.405,406494,179710,202313,219805,48,69.46559,11.65252,0.0,0.05108,0.01764,0.02971,35.55728,13.3,6.8,19.6,0.0,30.5,0.0,0,0.0,0,3.68,2.152,3.86,1.246
102,4/13/2018,37.0,418.242,356757,161415,173783,533614,41,30.0,415.385,348916,160524,174259,252365,42,41.0,376.758,307460,135147,151358,420025,50,28.0,361.345,406494,179710,202313,222271,48,57.7478,10.1878,0.0,0.04382,0.01592,0.01904,21.16401,14.6,8.3,19.3,0.0,22.9,0.0,0,0.0,0,3.866,2.092,3.78,1.35
103,4/14/2018,21.0,432.787,356757,161415,173783,433185,41,16.0,410.193,348916,160524,174259,186892,42,25.0,362.301,307460,135147,151358,267039,50,16.0,382.448,406494,179710,202313,155664,48,56.36284,8.97686,0.0,0.02449,0.01224,0.01248,7.68504,9.0,7.5,14.8,9.0,78.8,0.0,0,0.0,0,0.976,0.674,0.862,0.462
104,4/15/2018,77.0,430.484,356757,161415,173783,352770,41,65.0,408.167,348916,160524,174259,165039,42,86.0,353.216,307460,135147,151358,209707,50,66.0,388.442,406494,179710,202313,130185,48,72.77209,10.99267,0.0,0.03134,0.01187,0.02589,100.0,9.5,5.6,14.2,0.0,65.5,0.0,0,0.0,0,1.554,0.912,1.488,0.73
105,4/16/2018,40.0,417.124,356757,161415,173783,480451,42,33.0,420.694,348916,160524,174259,239056,42,46.0,378.037,307460,135147,151358,406560,50,31.0,365.963,406494,179710,202313,216877,48,80.34225,12.97947,0.0,0.04698,0.01699,0.02589,44.2748,11.6,4.9,18.8,0.0,41.9,0.0,0,0.0,0,3.718,2.156,3.822,1.32
106,4/17/2018,62.0,415.278,356757,161415,173783,486010,42,53.0,421.689,348916,160524,174259,242913,42,68.0,379.032,307460,135147,151358,414861,50,54.0,360.358,406494,179710,202313,218738,48,79.31984,12.05858,0.0,0.04936,0.02007,0.02286,42.09752,12.9,6.8,20.1,0.0,37.9,0.0,0,0.0,0,3.702,2.264,3.546,1.402
107,4/18/2018,79.0,416.089,356757,161415,173783,487068,42,64.0,419.881,348916,160524,174259,241279,42,80.0,377.956,307460,135147,151358,413243,50,69.0,360.557,406494,179710,202313,219621,48,74.33108,11.5075,0.0,0.04726,0.01727,0.02277,56.43941,12.4,6.2,19.3,0.0,35.4,0.0,0,0.0,0,3.134,1.98,3.042,1.138
108,4/19/2018,87.0,414.201,356757,161415,173783,484212,42,76.0,419.172,348916,160524,174259,240509,42,89.0,375.577,307460,135147,151358,410797,50,79.0,362.515,406494,179710,202313,217183,48,72.4603,10.8259,0.0,0.04573,0.01797,0.02673,39.59127,14.0,7.4,20.5,0.0,38.8,0.0,0,0.0,0,2.734,1.472,2.564,0.974
109,4/20/2018,108.0,416.747,356757,161415,173783,513201,42,96.0,413.042,348916,160524,174259,249094,42,113.0,376.714,307460,135147,151358,412253,50,93.0,362.942,406494,179710,202313,221265,48,64.24479,9.17264,0.0,0.03581,0.01844,0.02319,52.26092,18.4,11.0,26.3,0.0,46.0,0.0,0,0.0,0,3.874,2.008,3.524,1.346
110,4/21/2018,82.0,431.06,356757,161415,173783,463402,42,67.0,405.921,348916,160524,174259,217784,42,92.0,361.036,307460,135147,151358,285535,50,64.0,376.003,406494,179710,202313,170089,48,62.15647,8.09223,0.0,0.02267,0.01257,0.0175,71.71064,18.7,12.3,25.6,0.0,32.0,0.0,0,0.0,0,4.66,2.214,4.204,1.584
111,4/22/2018,40.0,429.877,356757,161415,173783,310383,42,33.0,409.155,348916,160524,174259,144481,42,43.0,351.598,307460,135147,151358,181070,50,31.0,389.072,406494,179710,202313,115654,48,78.84852,11.8483,0.0,0.02323,0.01257,0.01299,25.24336,15.5,10.7,21.0,15.5,57.4,0.0,0,0.0,0,1.216,0.606,1.056,0.54
112,4/23/2018,8.0,416.237,356757,161415,173783,435052,42,6.0,421.255,348916,160524,174259,204244,42,9.0,378.038,307460,135147,151358,383436,50,5.0,371.673,406494,179710,202313,200912,48,84.31585,12.55891,0.0,0.04265,0.01886,0.01331,8.63388,9.3,8.4,10.7,59.0,93.9,0.0,0,0.0,0,0.144,0.086,0.114,0.036
113,4/24/2018,8.0,412.834,356757,161415,173783,468473,42,6.0,419.318,348916,160524,174259,234811,42,5.0,378.367,307460,135147,151358,407418,50,6.0,365.181,406494,179710,202313,216225,48,100.0,11.04343,0.0,0.03855,0.02049,0.02016,11.90568,12.1,8.9,16.1,3.0,63.3,0.0,0,0.0,0,2.784,1.864,2.922,1.084
114,4/25/2018,37.0,412.901,356757,161415,173783,493013,42,31.0,416.478,348916,160524,174259,248602,42,32.333,379.159,307460,135147,151358,421316,50,29.0,361.178,406494,179710,202313,220433,48,82.64085,10.83315,0.0,0.0372,0.02244,0.01425,19.36855,14.6,5.7,23.3,0.0,37.8,0.0,0,0.0,0,4.304,2.368,3.93,1.716
115,4/26/2018,49.0,414.648,356757,161415,173783,506165,42,39.0,415.247,348916,160524,174259,245645,42,48.0,377.618,307460,135147,151358,418325,50,35.0,361.144,406494,179710,202313,220518,48,73.35218,9.58596,0.0,0.03436,0.01764,0.01625,24.36163,14.9,10.0,22.1,0.0,51.9,0.0,0,0.0,0,4.542,2.426,4.164,1.512
116,4/27/2018,58.0,416.397,356757,161415,173783,550179,42,50.0,409.764,348916,160524,174259,250394,42,60.0,377.115,307460,135147,151358,427917,50,48.0,363.113,406494,179710,202313,224143,48,62.46827,7.96896,0.0,0.02738,0.0162,0.01387,25.90516,15.7,9.7,23.3,0.0,52.9,0.0,0,0.0,0,4.354,2.38,4.014,1.598
117,4/28/2018,66.0,431.328,356757,161415,173783,509274,42,57.0,400.1,348916,160524,174259,219866,42,64.0,360.16,307460,135147,151358,302228,50,58.0,374.862,406494,179710,202313,174266,48,62.56254,7.65716,0.0,0.01657,0.01103,0.01313,44.16853,15.4,10.5,21.7,0.0,49.0,0.0,0,0.0,0,4.73,2.112,3.97,1.712
118,4/29/2018,57.0,427.46,356757,161415,173783,372238,42,49.0,398.847,348916,160524,174259,163483,42,67.0,348.95,307460,135147,151358,204259,50,49.0,386.028,406494,179710,202313,129473,48,81.11086,9.14364,0.0,0.01941,0.01341,0.01289,37.42441,16.2,9.4,22.9,0.0,43.1,0.0,0,0.0,0,4.602,2.164,4.502,1.844
119,4/30/2018,88.0,420.384,356757,161415,173783,501111,42,74.0,414.752,348916,160524,174259,240578,42,86.0,376.8,307460,135147,151358,406462,50,74.0,366.23,406494,179710,202313,217007,48,81.3139,11.02168,0.0,0.03543,0.01825,0.0203,39.63756,19.2,14.1,25.0,0.0,61.6,0.0,0,0.0,0,4.91,2.328,4.07,1.59
120,5/1/2018,67.0,437.538,356176,161369,173435,441127,42,54.0,415.679,348462,160478,173973,202171,42,62.0,368.218,307630,135399,151409,304524,50,54.0,375.236,406102,179768,202067,169550,48,80.82082,10.99992,0.0,0.03176,0.01485,0.02207,42.25655,20.4,17.8,23.3,0.0,72.8,0.0,0,0.0,0,5.12,2.476,4.322,1.914
121,5/2/2018,45.0,418.624,356176,161369,173435,476264,42,40.0,417.362,348462,160478,173973,225026,42,44.0,379.578,307630,135399,151409,411496,50,38.0,365.77,406102,179768,202067,211632,48,76.59343,11.4785,0.0,0.03851,0.02025,0.02645,22.26453,15.1,8.7,19.7,12.0,90.4,0.0,0,0.0,0,1.332,0.664,1.042,0.4
122,5/3/2018,28.0,418.98,356176,161369,173435,504062,42,23.0,417.291,348462,160478,173973,242329,42,33.0,379.071,307630,135399,151409,417190,50,21.0,363.324,406102,179768,202067,218775,48,65.55724,10.31832,0.0,0.03348,0.01797,0.0237,21.41926,11.2,6.9,14.7,1.0,62.4,0.0,0,0.0,0,3.034,1.936,3.074,1.34
123,5/4/2018,42.0,421.821,356176,161369,173435,587508,42,38.0,407.855,348462,160478,173973,264725,42,49.0,375.998,307630,135399,151409,437262,50,36.0,363.666,406102,179768,202067,228928,48,53.44064,8.12123,0.0,0.03068,0.01662,0.01359,16.56081,14.1,8.8,20.0,0.0,45.5,0.0,0,0.0,0,4.418,2.422,4.01,1.662
124,5/5/2018,41.0,425.382,356176,161369,173435,492017,42,33.0,383.405,348462,160478,173973,198359,42,48.0,341.468,307630,135399,151409,246697,50,33.0,370.648,406102,179768,202067,159498,48,47.44398,7.25835,0.0,0.01476,0.01201,0.00731,17.01109,18.3,11.6,24.6,0.0,46.8,0.0,0,0.0,0,5.342,2.266,4.46,1.632
125,5/6/2018,14.0,404.713,356176,161369,173435,309503,42,11.0,382.932,348462,160478,173973,135546,42,17.0,331.673,307630,135399,151409,178419,50,10.0,378.002,406102,179768,202067,112841,48,62.03321,8.01247,0.0,0.01606,0.01243,0.00805,6.57921,16.6,15.0,20.7,22.0,86.4,0.0,0,0.0,0,2.656,1.12,2.328,1.036
126,5/7/2018,36.0,422.052,356176,161369,173435,411959,42,31.0,394.902,348462,160478,173973,180301,42,46.0,349.744,307630,135399,151409,234117,50,28.0,380.338,406102,179768,202067,142108,48,79.57363,10.74613,0.0,0.025,0.0142,0.01541,13.0625,19.2,14.0,25.5,0.0,60.3,0.0,0,0.0,0,5.57,2.394,5.198,2.082
127,5/8/2018,17.0,415.807,356176,161369,173435,492861,42,12.0,417.079,348462,160478,173973,239679,42,24.0,378.294,307630,135399,151409,416779,50,11.0,365.834,406102,179768,202067,220688,48,78.51497,11.51475,0.0,0.04209,0.01834,0.02826,12.20573,17.5,11.6,22.9,0.0,50.9,0.0,0,0.0,0,4.272,2.486,4.058,1.608
128,5/9/2018,23.0,417.305,356176,161369,173435,505088,42,17.0,416.919,348462,160478,173973,243410,42,27.0,378.209,307630,135399,151409,422204,50,15.0,361.856,406102,179768,202067,221056,48,75.27372,12.1601,0.0,0.04093,0.0203,0.03362,10.24848,15.7,9.2,21.8,0.0,50.4,0.0,0,0.0,0,5.064,2.732,4.694,1.972
129,5/10/2018,47.0,418.539,356176,161369,173435,512806,42,35.0,415.519,348462,160478,173973,244580,42,46.0,377.62,307630,135399,151409,424569,50,34.0,361.12,406102,179768,202067,221086,48,71.66267,10.81864,0.0,0.044,0.01941,0.0305,13.18288,15.4,11.3,21.4,0.0,67.4,0.0,0,0.0,0,5.038,2.756,4.32,1.908
130,5/11/2018,63.0,418.65,356176,161369,173435,551715,42,52.0,411.889,348462,160478,173973,255353,42,60.0,377.259,307630,135399,151409,430465,50,52.0,361.638,406102,179768,202067,226911,48,64.93365,9.5642,0.0,0.03408,0.01802,0.02118,20.60533,16.1,11.9,21.3,0.0,59.8,0.0,0,0.0,0,4.404,2.634,4.048,1.87
131,5/12/2018,30.0,428.942,356176,161369,173435,423010,42,29.0,406.126,348462,160478,173973,200897,42,30.0,362.847,307630,135399,151409,279679,50,23.0,381.57,406102,179768,202067,157254,48,59.0675,8.53455,0.0,0.02179,0.01438,0.00996,6.36481,14.2,11.8,16.1,32.0,89.3,0.0,0,0.0,0,0.44,0.314,0.402,0.236
132,5/13/2018,23.0,431.808,356176,161369,173435,370560,42,18.0,405.166,348462,160478,173973,166642,42,24.0,351.033,307630,135399,151409,208390,50,18.0,387.143,406102,179768,202067,129453,48,77.59408,11.03618,0.0,0.02822,0.01271,0.02114,13.74795,15.8,12.7,20.0,0.5,82.5,0.0,0,0.0,0,4.602,2.186,4.358,1.838
133,5/14/2018,75.0,411.902,356176,161369,173435,490136,42,63.0,416.481,348462,160478,173973,241017,42,65.0,375.49,307630,135399,151409,413104,50,63.0,365.103,406102,179768,202067,218375,48,85.5993,12.07309,0.0,0.04307,0.01918,0.03809,30.44749,18.2,11.9,24.5,0.0,71.4,0.0,0,0.0,0,4.924,2.754,4.502,1.786
134,5/15/2018,80.0,413.405,356176,161369,173435,531909,42,71.0,416.206,348462,160478,173973,244306,42,71.0,374.948,307630,135399,151409,421702,50,69.0,360.231,406102,179768,202067,223382,48,79.12406,11.50025,0.0,0.03944,0.02361,0.04032,37.23618,23.2,15.4,29.3,0.0,56.4,0.0,0,0.0,0,4.282,2.69,4.374,1.766
135,5/16/2018,33.0,411.668,356176,161369,173435,466271,42,34.0,417.829,348462,160478,173973,213333,42,33.0,378.32,307630,135399,151409,403725,50,33.0,365.691,406102,179768,202067,206998,48,75.71604,10.99267,0.0,0.03893,0.01825,0.02719,11.80779,22.3,21.8,24.4,45.0,93.8,0.0,0,0.0,0,1.152,0.656,1.138,0.394
136,5/17/2018,12.0,413.126,356176,161369,173435,472140,42,11.0,418.262,348462,160478,173973,222057,42,16.0,379.507,307630,135399,151409,408681,50,10.0,366.802,406102,179768,202067,209787,48,65.24544,9.94851,0.0,0.03758,0.01974,0.02323,6.21337,20.9,18.8,23.5,83.0,97.0,0.0,0,0.0,0,0.508,0.342,0.504,0.168
137,5/18/2018,7.0,417.997,356176,161369,173435,535518,42,9.0,410.867,348462,160478,173973,249145,42,10.0,378.781,307630,135399,151409,427946,50,6.0,366.239,406102,179768,202067,229004,48,60.0174,9.07838,0.0,0.02831,0.01881,0.01746,6.22604,16.3,12.2,19.3,6.5,86.8,0.0,0,0.0,0,2.306,1.39,2.194,0.936
138,5/19/2018,10.0,433.058,356176,161369,173435,523779,42,7.0,397.562,348462,160478,173973,227626,42,13.0,357.464,307630,135399,151409,310121,50,6.0,381.102,406102,179768,202067,205682,48,48.71292,7.83119,0.0,0.01941,0.01187,0.0101,7.9781,17.6,10.3,24.7,0.0,47.5,0.0,0,0.0,0,5.662,2.786,5.072,2.142
139,5/20/2018,10.0,427.803,356176,161369,173435,385622,42,7.0,395.771,348462,160478,173973,167357,42,13.0,343.831,307630,135399,151409,214834,50,6.0,390.474,406102,179768,202067,154718,48,65.82553,9.1944,0.0,0.02435,0.01243,0.01369,7.76998,17.0,11.5,22.6,0.0,32.1,0.0,0,0.0,0,4.922,2.314,4.674,2.106
140,5/21/2018,17.0,417.467,356176,161369,173435,517829,42,15.0,408.146,348462,160478,173973,239208,42,23.0,368.951,307630,135399,151409,394793,50,11.0,365.684,406102,179768,202067,214160,48,64.66536,10.09353,0.0,0.02691,0.01951,0.01532,7.67596,17.8,11.3,23.7,0.0,43.9,0.0,0,0.0,0,5.644,2.842,5.138,2.086
141,5/22/2018,32.0,426.451,356176,161369,173435,370623,42,31.0,402.362,348462,160478,173973,173775,42,36.0,353.408,307630,135399,151409,228937,50,31.0,382.627,406102,179768,202067,139231,48,72.11224,9.5352,0.0,0.02896,0.01411,0.02281,9.24436,18.1,15.4,23.2,12.5,75.5,0.0,0,0.0,0,2.184,1.25,2.184,0.948
142,5/23/2018,50.0,412.958,356176,161369,173435,494250,42,40.0,415.162,348462,160478,173973,240438,42,54.0,378.704,307630,135399,151409,427692,50,34.0,362.368,406102,179768,202067,221142,48,75.86831,11.60176,0.0,0.04149,0.02491,0.03469,32.89288,17.3,13.6,23.3,6.5,57.1,0.0,0,0.0,0,4.458,2.526,4.346,1.808
143,5/24/2018,101.0,412.192,356176,161369,173435,503074,42,89.0,413.418,348462,160478,173973,241592,42,104.0,381.97,307630,135399,151409,436004,50,83.0,360.866,406102,179768,202067,219681,48,68.2474,11.17395,0.0,0.03623,0.01797,0.03287,35.55933,18.3,11.2,23.7,0.0,47.4,0.0,0,0.0,0,4.884,2.77,4.36,1.85
144,5/25/2018,100.0,421.456,356176,161369,173435,584128,42,85.0,409.56,348462,160478,173973,253516,42,99.0,379.947,307630,135399,151409,444004,50,83.0,361.7,406102,179768,202067,226802,48,58.91523,8.69407,0.0,0.03059,0.02337,0.02258,38.4799,19.7,13.8,26.2,0.0,47.4,0.0,0,0.0,0,4.924,2.632,4.308,1.964
145,5/26/2018,86.0,433.483,356176,161369,173435,498206,42,74.0,401.545,348462,160478,173973,218234,42,88.0,360.519,307630,135399,151409,310673,50,68.0,376.009,406102,179768,202067,176203,48,56.97193,7.80218,0.0,0.02281,0.01303,0.01932,39.61465,21.8,14.0,29.6,0.0,50.1,0.0,0,0.0,0,5.092,2.55,4.688,2.056
146,5/27/2018,73.0,432.084,356176,161369,173435,365500,42,59.0,402.23,348462,160478,173973,160573,42,78.0,349.473,307630,135399,151409,206555,50,58.0,384.488,406102,179768,202067,129080,48,75.00543,10.15154,0.0,0.02901,0.01639,0.03385,41.36005,20.3,17.3,24.7,0.0,47.4,0.0,0,0.0,0,5.196,2.418,4.612,2.1
147,5/28/2018,56.0,433.132,356176,161369,173435,483853,42,42.0,422.352,348462,160478,173973,236467,42,57.0,423.402,307630,135399,151409,408971,50,41.0,337.07,406102,179768,202067,214961,48,82.51758,12.4719,0.0,0.04391,0.02253,0.03637,25.65964,22.3,16.2,29.1,0.0,49.8,0.0,0,0.0,0,5.234,2.956,4.728,2.056
